email,customer_id,employee_index,country,sex,age,joindate,customer_index6,customer_life,customer_relation,res_index,for_index,prov_code,prov_name,activity_index,income,segmentation,CheckingAccount,SavingsAccount,CreditCard,HomeLoan,AutoLoan,InvestmentAccount,RetirementAccount,MoneyMarketAccount,CDAccount,DebitCard,OnlineBanking,Mortgage,DirectDeposit,Pension,BillPay,PersonalLoan,BrokerageAccount,TrustAccount,OverdraftProtection,PrepaidCard,MoneyTransfer,DirectDebit,BusinessAccount,SafeDepositBox
chelseytaylor@example.net,5804944,S,CA,O,57,25/04/16,6,18,A,S,N,26.0,Wardborough,0.05917076068471672,128447.69166719783,Individual,1,1,0,1,1,1,0,1,0,0,1,1,1.0,,0,0,1,1,1,0,1,1,1,0
thomaskelly@example.org,1121320,N,MX,M,53,11/07/19,9,1,C,S,S,27.0,Port Michaelburgh,0.8024533660164679,131414.85896800307,Business,0,0,0,0,0,0,0,1,0,0,0,1,0.0,,1,0,0,1,0,0,0,0,1,0
michael86@example.net,8506285,N,CA,F,35,01/12/19,3,9,B,S,S,30.0,Morrisland,0.2139074407320729,116156.81218529999,Business,1,0,1,1,0,1,0,1,1,0,1,1,,,1,0,0,0,0,0,1,0,1,0
vparker@example.com,7071087,N,CA,M,56,16/09/24,2,13,C,N,S,29.0,North David,,25946.701673201667,Premium,0,0,0,1,1,1,1,0,0,0,0,1,1.0,1.0,0,0,0,1,0,1,1,1,1,0
englishronnie@example.net,2779331,S,MX,F,44,30/09/17,10,8,A,S,N,25.0,Cowanside,0.11156775986166045,84767.42645664449,Premium,1,1,0,0,1,0,0,1,1,0,1,0,0.0,,1,0,1,0,0,1,0,1,1,1
joseph87@example.net,1255633,S,US,F,37,03/05/17,0,19,C,N,S,2.0,Aimeeborough,0.42480531954240475,152833.866621223,Business,0,1,1,1,1,1,1,0,1,1,1,0,0.0,,0,1,1,1,0,0,1,0,1,1
manningrobert@example.net,5661584,N,CA,F,80,02/10/17,4,13,C,N,S,4.0,Tarahaven,0.19353590393736253,187080.3193660412,Individual,1,0,0,0,0,1,1,0,1,0,1,0,1.0,1.0,1,1,0,1,0,0,0,0,1,1
brandon15@example.net,7382350,N,US,O,36,25/09/23,8,6,B,N,S,54.0,Burchton,,104361.1814712975,Premium,1,0,0,1,1,0,1,0,0,0,0,1,,,0,1,0,1,1,0,1,1,0,0
ukeller@example.net,7597286,S,MX,O,28,11/03/25,6,18,A,S,S,,New Kathrynchester,0.4232573353136917,136725.20515117823,Individual,0,1,0,0,0,1,0,0,0,0,1,1,1.0,1.0,1,0,0,1,0,0,0,1,1,0
qjones@example.org,9392432,S,US,M,48,10/08/17,10,6,B,N,S,20.0,Danielbury,0.9226348711917314,40070.670061756886,Premium,0,1,0,0,1,0,1,0,0,1,1,1,0.0,0.0,1,1,0,1,0,0,1,0,1,1
marissasolomon@example.net,4316943,N,US,O,29,01/07/19,1,2,B,S,N,6.0,Watsonmouth,0.15417370127503682,56435.4583966288,Premium,0,1,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0,1,1,1,1,1,1,1,1,0
yvettetapia@example.com,2508919,N,MX,O,79,21/03/23,1,11,C,S,N,,Scottburgh,0.4933497307338106,128103.6854430908,Individual,0,0,1,1,1,1,1,1,0,0,1,1,1.0,,1,1,0,1,1,1,0,0,1,0
ttaylor@example.net,2125331,N,US,M,19,26/05/16,8,17,A,S,S,50.0,Dianebury,0.9341654772199325,103500.64104725904,Business,1,0,1,0,1,1,0,1,1,1,1,0,,0.0,0,1,0,0,1,1,0,0,1,1
garnerchristopher@example.net,2243009,S,MX,M,32,07/07/21,0,20,B,N,S,5.0,New Laura,0.033489338433955296,35728.85617820074,Premium,1,1,0,0,1,1,0,1,0,0,1,1,1.0,,0,0,0,1,1,0,0,1,1,0
johnny85@example.net,8348352,S,MX,O,48,14/07/19,3,8,B,S,S,11.0,Joshuachester,0.36751106286481794,199405.59483831734,Individual,1,1,0,0,0,0,1,0,0,0,0,1,,1.0,0,1,0,1,1,1,0,1,0,0
kelseyhines@example.com,7867644,N,MX,F,51,06/10/19,6,7,B,S,S,52.0,Bonnieside,0.12897837558295588,177143.81577440162,Individual,0,0,0,0,1,1,1,1,1,1,1,0,1.0,0.0,0,1,0,1,1,0,0,1,0,1
xfisher@example.org,4512902,N,US,M,28,18/05/15,4,13,A,N,S,12.0,Jenniferfort,0.11889285783538406,139078.17285497746,Premium,0,0,1,1,1,1,1,1,0,1,1,0,,,0,0,0,0,0,0,0,1,0,0
xdean@example.net,5616315,N,CA,F,72,31/07/23,2,1,A,S,N,6.0,South Evelynton,,25981.649932762044,Premium,1,0,0,1,0,1,0,1,1,0,0,1,0.0,0.0,0,0,0,0,1,0,1,1,0,0
hweaver@example.org,5701966,S,US,O,72,13/07/18,7,18,A,N,N,,South Ritashire,0.2796416102713748,126394.53140886044,Individual,0,0,1,0,0,0,0,1,1,1,1,1,0.0,,0,1,0,1,1,0,1,0,1,1
yvette61@example.net,3395868,S,CA,M,70,07/09/22,6,1,A,S,N,5.0,Andersonshire,0.8112916828529249,79941.49064521973,Premium,1,1,0,1,1,0,1,1,1,1,0,0,0.0,1.0,0,1,1,1,0,1,0,1,0,0
erica37@example.net,3894408,S,US,F,45,20/01/21,5,15,B,S,N,30.0,Amberchester,0.12740931270420264,109875.67489761388,Individual,1,1,0,1,1,0,1,1,0,0,0,0,0.0,1.0,1,1,0,0,0,0,1,0,0,0
lauralee@example.net,1645102,N,CA,O,18,12/10/22,3,9,C,S,N,,Dyerside,0.6311905348885538,57508.25328026558,Premium,0,0,1,0,1,1,0,0,0,0,1,0,0.0,0.0,1,1,0,1,0,0,1,1,0,0
michaelduncan@example.org,2565488,S,CA,O,34,24/08/18,10,4,B,N,S,46.0,Lake Charles,0.07249304075385143,140492.22539221233,Business,1,0,0,0,0,1,1,0,1,0,0,0,1.0,,1,1,0,0,1,0,0,1,1,1
grayjulie@example.net,5799270,N,US,F,42,22/01/21,0,13,C,S,N,47.0,Port Zachary,0.4925385736630722,148166.25231378688,Premium,0,0,0,0,0,1,0,0,0,1,1,1,1.0,0.0,0,1,1,0,0,0,0,1,0,0
iayers@example.net,8122295,N,US,O,55,25/05/23,9,18,B,S,S,30.0,Keithmouth,0.7060822948408969,154913.55275936314,Premium,1,0,1,1,1,1,0,0,0,1,1,1,1.0,1.0,1,1,0,1,1,1,0,0,1,0
nancyrose@example.org,2867328,N,US,M,69,29/10/21,0,13,B,N,S,29.0,South Karen,0.9502339373455213,152083.72737301205,Business,0,1,0,0,0,0,1,0,1,1,1,1,,,0,0,0,0,0,1,1,0,0,1
michaelhicks@example.net,6302157,S,MX,F,19,03/10/15,7,12,A,S,S,12.0,New Debbie,0.3099695221033363,176939.3055278929,Individual,1,0,0,0,1,0,0,1,1,0,0,1,,1.0,0,0,0,0,1,0,0,0,0,1
ncastro@example.org,4238395,N,MX,M,75,10/06/22,3,7,C,S,S,6.0,South Amberfort,0.04898838443875919,175081.33479359924,Premium,1,1,0,1,1,0,0,0,1,0,0,1,0.0,,1,1,1,1,1,1,0,1,1,1
christopherhunter@example.net,2240288,N,CA,O,32,03/11/24,10,1,A,S,S,39.0,Timothychester,0.13456428261739994,197548.55643304373,Business,0,0,1,0,1,0,1,1,0,0,0,0,,0.0,1,1,0,0,0,0,0,0,1,1
dmendez@example.com,7368132,N,CA,O,29,19/08/23,6,7,A,N,N,28.0,Jordanview,0.057601937948812076,190410.9933851855,Business,0,0,0,0,0,1,1,1,0,0,1,0,,1.0,1,0,1,0,0,1,0,0,0,1
jennifer53@example.net,7196286,S,CA,F,49,12/08/22,2,20,A,S,S,5.0,Freemanport,0.5729117887710373,147615.09859541839,Business,1,0,0,1,1,1,1,0,0,1,1,1,0.0,,1,1,0,1,0,0,1,0,0,0
davisshawn@example.net,4304860,S,CA,F,69,29/10/22,0,7,A,N,S,37.0,Emmaville,0.2136854864094444,173121.63703267,Individual,1,0,0,0,1,0,0,0,1,0,1,0,1.0,0.0,0,1,1,1,0,0,1,1,0,1
brittany97@example.org,6727255,N,US,O,35,28/11/16,1,8,A,N,N,7.0,East Suzanne,0.06239044773076541,111394.47690346284,Premium,0,1,1,1,0,0,0,1,0,0,1,1,1.0,,1,0,0,1,0,0,1,0,1,1
marissa94@example.net,4936323,S,CA,O,34,14/07/15,7,8,A,N,N,55.0,Hunterfort,0.2255769958821543,106577.45542803856,Individual,1,0,0,0,0,0,1,1,1,0,1,1,0.0,1.0,0,1,0,0,1,0,1,1,1,1
adrian37@example.com,3453101,S,MX,M,48,28/11/18,10,3,B,S,N,50.0,Valeriefort,0.9753065605058794,51733.43156511246,Business,1,1,1,1,1,0,0,0,0,1,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0
laurajohnson@example.org,2482864,S,US,M,38,15/09/16,6,17,B,N,N,16.0,Lopezmouth,0.23029996541458164,53829.91095306092,Premium,1,1,1,0,1,0,0,1,0,0,0,0,,,1,1,0,0,0,1,0,0,0,0
peggyhall@example.org,6625981,S,CA,M,63,12/07/17,4,15,A,S,S,22.0,Darrylport,0.09921186572181306,136229.11401865247,Individual,1,1,0,1,1,1,0,0,0,0,0,0,0.0,1.0,1,1,1,1,0,1,1,0,0,0
samuelvasquez@example.org,2909083,S,MX,M,44,10/06/18,8,8,C,S,S,51.0,North Edwardmouth,0.9591220825797735,80595.20494524829,Individual,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,1,0,1,0,0,0,0,0
trandavid@example.org,6396620,N,US,F,37,03/11/18,10,4,C,S,S,,New Melissaland,,99271.84053776231,Premium,0,0,0,1,0,0,0,0,1,0,1,0,0.0,,1,1,0,1,0,1,0,1,1,1
haleangela@example.com,1278725,S,MX,F,32,13/12/16,9,7,A,S,N,7.0,Turnershire,0.19924898862381557,160705.88746704202,Individual,1,0,0,0,0,1,1,0,1,0,0,1,0.0,,0,0,0,0,0,1,1,0,1,1
stevenmcneil@example.org,3324492,S,CA,M,39,26/10/18,3,18,A,S,S,20.0,North Patriciatown,,65714.10098067256,Individual,0,0,0,1,1,1,0,0,0,0,0,0,,1.0,1,1,1,1,0,0,0,0,0,0
rhonda24@example.org,7016861,N,CA,O,51,21/05/22,8,8,B,N,S,24.0,Michaelland,0.9221378010281523,181962.96072152688,Individual,0,0,0,1,0,1,0,0,1,0,1,0,0.0,,1,0,1,0,1,0,0,0,0,0
ronald92@example.com,5380926,N,MX,F,40,05/02/21,3,4,B,N,S,49.0,Burgessport,0.9704797550906459,27056.110299225256,Business,1,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0,1,1,1,0,0,0,1,0,1
marksvincent@example.com,9843530,N,CA,O,79,29/10/20,8,8,C,N,S,,Carrollfurt,0.20469058839072762,82862.68138131461,Business,0,1,1,0,1,1,1,1,0,1,1,0,1.0,1.0,1,0,1,1,1,1,1,1,1,0
rodriguezscott@example.com,1840591,N,CA,F,60,23/11/18,3,10,B,N,N,37.0,South Gordon,0.35220016722893377,167398.9286649847,Business,1,0,1,0,0,0,0,1,0,0,1,1,1.0,0.0,0,0,1,0,0,0,0,0,1,1
karnold@example.org,4830208,N,MX,O,78,26/01/18,10,2,C,N,S,32.0,Port Timothyberg,0.13852097071410818,95431.13920152327,Business,1,0,1,0,1,0,1,1,1,1,0,0,0.0,1.0,1,1,0,0,0,1,0,1,0,0
grant05@example.org,8617848,N,MX,O,24,15/08/20,3,16,B,N,N,54.0,South Keith,0.13005873151240266,78326.99122461716,Premium,1,0,1,0,0,0,1,1,1,1,0,0,1.0,,0,1,1,0,1,0,0,0,0,1
oortiz@example.net,5256849,S,CA,M,80,26/08/18,2,13,B,S,S,25.0,Mathewmouth,0.19883254558873142,71802.5541605925,Business,0,1,0,1,1,0,1,1,0,0,1,0,1.0,0.0,1,1,0,0,0,1,1,1,1,0
hayeskaren@example.org,3973505,N,US,M,34,01/07/18,9,6,A,N,N,52.0,Kristenland,0.8974751194625198,33874.53219928437,Premium,0,1,1,1,0,0,1,1,1,1,1,0,,,0,1,0,1,0,0,0,0,0,0
lrodriguez@example.net,8583156,N,US,F,33,13/04/21,7,6,B,S,S,,Port Richard,0.8302067765775583,99133.93261744695,Individual,1,1,1,1,1,0,0,0,1,0,0,1,1.0,,0,0,0,1,0,1,1,1,0,1
morriszachary@example.org,5195937,S,US,F,26,16/08/18,2,8,C,N,N,12.0,Michaelshire,0.9828768298088724,148844.17724097642,Premium,0,1,1,1,1,0,1,0,1,0,0,0,1.0,,1,0,1,0,0,1,0,1,0,0
dawnbrooks@example.org,3331620,S,CA,O,33,09/05/16,2,19,A,S,N,19.0,Port Chadtown,0.7220918026364744,165249.21981369477,Individual,0,1,0,0,0,0,0,0,0,1,1,1,,0.0,1,1,1,1,1,1,0,0,1,0
qleonard@example.com,7916198,S,CA,F,24,13/08/15,0,3,B,N,N,42.0,Christineborough,,127823.51236966769,Premium,1,1,0,0,0,1,0,1,1,0,0,0,1.0,,0,1,1,1,1,0,0,1,0,1
bassjennifer@example.org,3725542,N,MX,O,39,19/06/18,1,11,B,S,S,45.0,East Tinastad,0.5518681305092273,119948.97986769669,Individual,1,0,1,0,1,1,0,1,0,0,0,0,1.0,,0,0,0,0,0,0,0,1,1,1
benjamin31@example.org,2035298,N,MX,F,36,10/12/19,9,9,A,S,N,37.0,East Brentmouth,0.44478683699181887,70059.52588239749,Individual,0,0,1,1,1,0,1,0,0,0,1,0,1.0,,0,0,1,0,0,0,0,0,0,0
eric33@example.net,4905668,S,CA,M,24,31/07/21,8,18,A,S,N,14.0,Sandraview,0.3239878994705101,62395.417030545694,Premium,1,0,0,1,1,1,0,1,0,0,0,1,1.0,,0,1,0,1,1,0,1,1,0,1
andrewmyers@example.net,2479727,S,CA,O,51,07/12/20,1,1,A,N,S,27.0,Port Jakeside,0.7546898942432276,185148.0218957464,Individual,1,0,0,1,1,1,1,1,0,1,1,0,1.0,0.0,0,1,1,1,1,1,1,0,0,0
stacey10@example.net,9148675,N,US,F,64,01/04/16,0,6,C,S,S,46.0,Natalieville,0.8262341775097499,44430.624096778585,Business,0,1,1,1,1,0,0,0,1,1,0,0,,,0,1,0,0,1,0,0,1,1,0
mjohnson@example.net,3407138,S,CA,F,48,30/09/15,3,15,A,S,N,50.0,Adamland,0.9052272432661622,65009.86532942635,Business,0,0,1,1,1,0,0,1,0,1,0,1,1.0,1.0,0,1,1,1,0,1,0,1,0,1
thomas11@example.org,4286253,N,US,M,54,28/11/16,4,14,C,S,N,53.0,South David,0.3575264497644167,47881.61013235706,Business,1,0,1,1,1,1,1,0,0,0,0,1,1.0,,1,1,1,1,0,1,1,0,0,1
cparker@example.org,4342925,N,MX,O,37,24/01/21,6,4,B,S,N,7.0,Lake Stephaniefurt,0.014625321222449972,24556.239746534797,Business,1,1,1,1,1,1,1,1,1,0,0,0,0.0,0.0,1,1,0,1,0,1,1,0,1,1
cestrada@example.org,2573814,N,CA,F,59,01/02/18,3,4,B,S,S,55.0,West Jamesport,,112715.66247192297,Individual,1,0,0,0,0,1,1,1,0,0,0,1,1.0,1.0,1,0,0,0,0,0,1,0,1,1
lfox@example.org,1143670,S,US,F,38,07/03/16,5,18,C,N,N,20.0,Padillamouth,,66656.50600447078,Premium,1,0,0,0,1,0,1,1,0,1,1,0,0.0,0.0,0,1,1,0,0,0,1,0,0,1
hooverrenee@example.org,1112461,S,MX,O,47,13/10/20,7,13,C,S,S,52.0,Perezfort,0.6963641908350879,138597.1980274886,Business,0,0,1,1,1,1,0,1,1,1,1,0,1.0,0.0,0,0,0,0,0,0,1,1,0,1
williamsstacey@example.org,6868496,N,US,M,22,29/07/23,6,20,A,N,N,22.0,New Jeremyshire,,166678.76281388925,Premium,1,0,1,0,1,0,1,0,1,1,0,1,0.0,,0,0,1,1,1,1,1,0,1,1
vanessacarroll@example.org,4163791,N,CA,O,30,28/02/18,10,6,A,N,S,,South Timothy,0.6993013377092628,130377.9659438712,Business,0,0,1,1,0,0,0,1,1,0,0,1,,0.0,1,1,1,0,1,1,1,1,0,0
stevenspaul@example.org,6145754,N,MX,O,61,23/07/19,10,5,C,N,N,,East Kimberly,0.49843945871793216,94168.4922398883,Premium,1,0,0,0,0,0,1,1,1,0,0,0,0.0,,1,1,0,0,1,1,1,1,1,0
grahameric@example.com,3665039,N,MX,M,26,12/12/18,10,12,B,N,N,53.0,West Markhaven,0.8343432522921344,167984.4825890546,Individual,0,1,0,1,0,0,1,0,1,1,0,0,0.0,,1,0,0,1,0,0,1,0,1,0
reneewhite@example.org,5304539,N,US,O,25,08/11/24,1,10,C,S,S,36.0,West Carol,0.48050200378503927,80197.88295769649,Premium,0,1,1,0,0,0,1,1,1,1,0,0,,0.0,1,1,1,0,0,0,0,1,0,1
peggygolden@example.org,2631442,N,US,M,20,27/01/18,0,1,C,S,N,32.0,North Laura,0.48822254673829335,71201.70141545885,Individual,1,0,1,0,0,0,0,0,0,0,0,0,1.0,,0,1,1,0,1,1,0,1,1,1
santosshawn@example.org,8296489,S,CA,M,53,30/11/18,5,19,A,S,N,3.0,Andrewberg,0.7578115848615993,139062.57349761468,Premium,0,0,1,1,1,0,1,1,0,1,0,1,1.0,,1,0,0,1,0,0,0,0,0,0
elliottdaniel@example.org,9805975,N,MX,F,62,27/04/22,0,19,B,S,S,51.0,West Rachael,0.059748546380796186,137777.7950435141,Premium,0,0,0,0,0,0,1,1,1,1,0,1,0.0,0.0,1,1,1,1,1,0,0,1,0,0
rachel27@example.net,4076490,S,MX,O,42,23/01/19,8,7,C,N,N,4.0,South Ruth,0.9394465836624735,149511.4933593538,Premium,0,0,1,1,1,0,1,0,0,1,1,0,0.0,,0,1,1,1,1,1,1,1,0,0
stacy32@example.net,4852265,S,US,O,30,13/07/19,9,11,A,S,S,19.0,West Susan,0.27597987107954147,66434.87809404744,Individual,1,1,0,0,1,0,1,0,1,0,1,0,0.0,0.0,0,0,0,1,0,0,0,1,1,0
deborah95@example.net,3147082,N,MX,F,64,07/04/17,0,6,B,S,N,35.0,West James,,53391.404516655595,Premium,0,1,0,0,0,1,0,0,1,1,0,0,1.0,0.0,0,1,0,1,0,1,0,1,0,1
stevenwilcox@example.org,9059744,N,US,M,57,17/11/19,3,16,C,N,N,7.0,North Bryanshire,0.031566862110210314,188517.58275786098,Premium,0,1,1,1,0,0,1,0,1,0,0,0,0.0,1.0,1,0,1,1,0,0,0,0,1,0
marcusward@example.org,5670648,N,MX,M,18,03/06/23,5,12,B,S,S,46.0,Keithport,0.6832882429195759,64709.62197661235,Premium,1,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,1,1,0,0,1,1,1,0,0,0
hscott@example.net,5260699,N,CA,F,31,15/01/22,4,19,C,N,S,54.0,Sherryland,0.7363594240433481,96959.9623576186,Business,1,0,0,0,0,0,0,0,0,0,0,1,0.0,,0,1,0,1,1,1,0,1,1,0
jennifer52@example.net,2570652,N,US,F,28,23/06/19,4,7,B,N,N,17.0,East Ronald,0.015611155105355712,108076.801340246,Individual,0,1,0,1,1,1,0,1,1,1,0,1,,,0,1,0,1,0,0,0,1,1,0
michelle04@example.com,5713884,S,CA,O,76,30/05/18,10,2,B,S,S,,Lindaland,0.7417539686655048,31764.21748338425,Individual,1,0,1,1,0,1,0,1,1,1,1,1,0.0,1.0,1,1,0,1,0,0,0,0,0,0
joyce21@example.com,4081268,S,US,O,75,10/07/22,6,5,A,N,N,48.0,South Juliaton,0.7699970610821002,88758.00682769166,Business,1,1,0,1,1,0,0,0,1,1,1,0,,,0,0,1,0,1,1,1,1,1,1
gary07@example.org,4895186,N,US,M,59,23/08/16,2,19,B,S,N,46.0,Port Baileymouth,0.9547246380786515,165586.2835782928,Individual,1,0,0,1,1,0,0,1,0,1,1,0,1.0,1.0,0,0,1,0,1,0,0,1,0,0
stacywang@example.com,8350169,S,US,F,33,12/04/22,8,6,C,S,S,7.0,South Eric,0.030051455377205882,135867.1514931842,Business,0,1,0,1,1,0,1,1,1,0,1,0,1.0,1.0,1,0,1,1,1,1,1,1,0,0
kennethwilliamson@example.net,2073529,S,CA,M,27,10/11/23,6,8,B,S,S,46.0,Lauraborough,0.11329620636868964,33038.47766729666,Business,1,0,0,1,1,0,0,0,1,1,0,0,0.0,1.0,1,1,0,1,0,0,0,1,1,0
frobinson@example.com,9560399,S,CA,M,49,24/04/21,3,14,C,N,S,54.0,Garzahaven,0.9253366703144893,91273.04726756488,Individual,1,0,1,1,1,1,0,0,1,1,0,1,1.0,1.0,0,1,0,0,1,1,1,0,0,0
knightjames@example.net,7792625,N,US,O,43,07/04/15,5,4,B,N,N,28.0,West Anthony,,153722.24275122967,Premium,1,1,0,0,1,1,0,0,1,1,0,0,0.0,,0,1,0,1,0,1,0,1,0,1
pattywoodard@example.com,1737466,N,US,F,64,29/07/19,7,5,A,S,N,20.0,East Donna,0.3903899862192972,131292.0881931495,Individual,1,0,0,1,1,0,1,0,1,1,1,0,0.0,,0,0,0,0,1,1,1,1,0,1
monica60@example.net,3518533,N,US,M,50,06/11/22,1,13,A,S,N,42.0,Chrisland,0.3846108040682016,177944.8258185732,Premium,1,1,1,0,0,0,0,0,1,0,1,0,,,0,0,1,0,0,0,0,1,0,1
phillip20@example.net,7559054,S,US,O,63,30/04/22,3,16,B,S,S,11.0,East Derrickbury,0.9013218779793042,118301.38092861076,Business,1,1,1,0,0,1,1,1,0,0,0,1,1.0,0.0,0,0,1,0,0,1,1,1,0,1
ronald89@example.net,1651260,S,MX,O,59,05/06/20,7,9,C,S,N,51.0,West Anthonychester,0.8363855707760417,111294.16544155062,Individual,0,1,1,0,0,0,0,0,1,1,1,0,0.0,0.0,1,1,1,0,1,1,1,0,1,1
leejack@example.net,1044340,S,MX,O,75,04/11/15,7,7,A,N,N,15.0,Millerton,0.07797345972612868,80103.76775490752,Individual,1,1,0,1,0,1,0,1,1,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,1,0
suttonmonique@example.org,2548839,N,MX,O,20,27/03/17,10,2,B,S,N,17.0,West Justinmouth,0.5255476038475376,142581.1921975577,Premium,1,1,0,1,1,0,0,0,0,1,1,1,1.0,0.0,0,1,1,0,0,0,1,1,1,1
brittanyarnold@example.org,7378171,S,MX,F,65,26/03/20,9,13,B,N,N,34.0,Chavezstad,0.715073644424861,47951.63667224578,Individual,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0,0,0,1,1,0,1,1,0,0
nsims@example.com,2290645,S,MX,O,30,26/12/15,9,1,B,S,S,11.0,Port Cherylton,0.28846186865992196,111050.50241326628,Premium,0,0,1,1,1,0,0,1,1,0,1,1,,0.0,1,0,0,1,0,0,1,1,0,0
vtaylor@example.org,5309588,N,US,F,57,15/05/16,4,20,A,N,N,25.0,Lake Laura,0.6463338449978064,61607.10230572361,Business,1,1,0,1,0,0,0,1,1,0,0,0,1.0,,0,1,1,0,1,1,1,1,1,1
hannah11@example.org,2275666,N,CA,F,62,11/12/22,3,2,B,N,N,55.0,New Christopherstad,0.6739696667954116,166341.41951143384,Individual,1,0,0,0,1,1,1,0,1,1,1,0,1.0,,0,0,1,0,0,0,0,0,1,1
mclaughlinkenneth@example.net,4791061,S,MX,O,46,04/10/24,10,15,A,N,S,9.0,Lake Jamestown,0.004141070267807745,165660.22995941198,Business,1,1,1,0,0,0,0,1,1,0,0,0,,,1,1,1,1,0,1,1,1,0,1
jasonbauer@example.com,9703530,S,US,F,37,13/08/24,8,1,B,N,S,22.0,Schmidtfurt,0.7233352288638698,118841.63171544117,Business,1,1,0,1,1,1,1,1,1,1,0,0,1.0,0.0,1,0,0,1,1,0,0,1,1,0
amanda49@example.org,7332438,S,US,M,27,09/02/21,7,9,B,N,S,19.0,West William,0.9386006638827189,162554.50471121987,Premium,0,0,1,1,0,1,1,0,1,0,0,1,,,1,1,0,1,1,0,0,1,1,0
william83@example.org,1497457,N,US,O,31,14/12/24,6,12,A,N,N,51.0,Morrismouth,,147088.324839918,Individual,1,1,1,0,1,1,1,1,0,0,0,1,1.0,1.0,1,1,0,1,1,0,0,0,1,1
xfisher@example.org,7483742,S,MX,F,52,17/01/23,9,13,B,N,N,34.0,Davidfurt,0.32919776750247187,90275.85807080953,Business,1,1,0,1,1,1,1,0,1,0,0,1,,0.0,1,0,1,0,1,0,0,1,0,1
brooke00@example.com,3638166,N,US,M,53,24/02/21,5,17,A,N,N,17.0,East Josephville,0.334814749542075,128481.01854926211,Premium,0,1,1,0,1,0,0,1,0,1,1,0,0.0,,1,0,0,1,0,1,0,0,0,0
huntsusan@example.com,3934622,S,CA,F,33,15/03/16,2,19,B,N,S,42.0,Brownland,0.1410320324502211,24878.86796277368,Premium,0,1,1,1,0,0,1,0,0,0,1,1,0.0,1.0,1,1,0,1,1,0,1,0,1,0
navarroaustin@example.org,6968113,N,MX,O,21,24/06/22,10,14,A,S,N,28.0,Stewartmouth,0.4632358789526866,164521.26261640363,Individual,1,0,1,1,0,0,0,1,0,1,1,0,,,1,0,0,1,0,0,0,1,0,1
bridgesanthony@example.com,2221902,N,CA,F,41,08/08/20,2,6,B,N,S,24.0,New Brendaton,0.2886589418399691,24327.046616719355,Business,0,1,1,0,0,0,0,1,0,1,0,1,1.0,0.0,1,0,1,1,1,1,0,1,0,0
williamsjames@example.net,8345328,N,CA,O,80,21/06/24,8,12,B,N,N,,Jonesburgh,0.700020028464041,111641.91325982045,Premium,0,0,1,1,1,1,1,1,1,1,0,0,0.0,1.0,1,0,1,0,0,1,1,1,1,0
ronniefletcher@example.net,7823457,N,MX,M,46,20/02/22,1,9,A,N,S,3.0,Adamstown,0.5726740257777821,72359.66464140132,Business,1,1,0,0,1,1,0,1,0,0,1,0,1.0,,0,1,1,1,1,1,0,1,0,1
shannon20@example.org,6204243,S,CA,F,47,14/08/21,10,1,C,N,S,10.0,New Stephen,0.8570395398383467,63587.930674305,Individual,0,1,1,1,1,0,1,0,0,0,0,0,0.0,,1,0,1,0,0,0,0,0,1,1
anita93@example.org,6904643,S,CA,M,56,12/06/22,9,3,B,N,S,6.0,West Jimmyberg,0.00848893827612196,43514.00335880994,Premium,0,1,0,1,0,0,0,1,1,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,1
ramirezchristopher@example.com,3844783,N,US,O,53,14/02/22,1,18,C,N,N,54.0,Andersonburgh,0.49331741640988913,167060.03520101146,Premium,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,1,0,0,0,0,0,1,0,1,1
xmaldonado@example.org,1435699,S,CA,O,73,01/06/20,10,6,B,N,S,11.0,North Paulville,0.12436427995964006,23058.36198629261,Business,1,1,0,1,1,1,0,1,1,0,1,1,0.0,,0,1,0,0,0,0,1,1,0,1
hgomez@example.net,2430165,N,MX,F,23,04/06/17,6,10,A,N,S,15.0,Hillland,0.55453678228547,34529.96182786368,Business,0,0,1,1,0,0,1,0,0,1,0,0,0.0,,1,0,1,1,0,0,1,1,1,1
haleybennett@example.org,6999770,S,MX,M,24,21/09/21,2,10,B,N,N,20.0,Port Kimberly,0.9859252755823572,25227.289649602255,Business,0,0,1,1,1,0,0,1,1,0,1,1,1.0,0.0,0,1,0,1,0,1,1,0,0,0
petersonkatelyn@example.org,8909950,N,CA,O,62,18/05/19,4,8,B,S,N,13.0,Port Jennifer,0.08104348724406774,28243.577641064287,Premium,1,1,0,1,1,1,0,0,0,1,0,1,1.0,,0,0,0,0,0,0,1,0,0,0
jacksontodd@example.net,7817361,S,US,O,75,21/07/22,0,13,C,S,S,20.0,Josephborough,0.42923167763794856,28037.929056061756,Premium,0,1,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,1,1,0,0,1,1,0,0,0
